id,category,cluster_id,brand,title,description,price,specTableContent
2940642,Jewelry,518377,," ""Daniel Wellington Classic Bristol Quartz DW00100009 (0109DW) Mens Watch""@en-US Watch - DownUnderWatches""@en-US",,,
15664549,Jewelry,96651,," "" Mens Nixon The Crew Watch A1186-2761 ""Men's Watches | Designer For Men Hut""",,,
16669971,Sports_and_Outdoors,3559175,," ""TomTom Spark 3 HR (Large) - Black""@en "" TomTom Cardio Black Accessories 1RK0.002.00 ""@en","""
                                    Mix up your training and track different sports with the dedicated multisport mode. Get real-time stats on the go, including time, distance, speed and pace, thanks to the 24/7 activity tracking and inbuilt GPS tracker. The TomTom Spark 3 Cardio also monitors you heart rate, step count and sleep. With its water resistant design, up to 40m, you can wear it during outdoor activities such as running or cycling in the rain and even track your swimming.Explore new areas without the worry of getting lost, thanks to the route exploration feature, which displays your trail and allows you to easily navigate your way back home. With a wireless syncing feature, you can sync, share and study your activity data with your favourite workout apps like Strava, Runkeeper, MapMyFitness, NikePlus or Endomondo. To get the best and most secure fit, it is recommended that you measure your wrist before purchasing the TomTom Spark 3 Cardio. This watch is suitable for wrist sizes between 143-206mm.Features Include:24/7 activity trackingGPS trackingMultisport modeRoute explorationBuilt-in heart rate monitorIndoor training modeWireless syncingCustomisable strapsWater resistantLong battery life - up to 10 hours of battery lifetime when tracking with GPSDisplay size: 22 x 25 mmWrist size: 143-206 mm
                                ""@en ",,
15783228,Jewelry,569722,"""Daniel Wellington""@en"," ""York Rose Gold Men´s Watch 40mm""@en ""Daniel Wellington York 40mm nur € 139.00""@en",,,
10462988,Jewelry,15979834,"""Tissot"""," ""Tissot"" ""TissotTissot Swiss Made Wrist Watch T36.1.316.72 43mm"""," ""See a beautiful diamond watch or jewelry on our site you'd like to buy but just don't have all the money right now? We can help by offering you FREE layaway plan. Just give us toll-free call 1-877-577-TIME send an email sales@icedtime.com and we'll be glad take your order""","""$"", ""$251.25""", Item spec Condition Brand New Model No. T36.1.316.72 Case Size 43mm Water Resistance 100 Meters / 330 Feet Movement Quartz Gender Male Warranty 2 Year IcedTime.com General Item # T36.1.316.72 MSRP $375.00 Brand Tissot
6240430,Jewelry,11216891,"""Cartier"""," ""Cartier Santos 100 W20072X7"" W20072X7 Watch | Watchfinder & Co.""","""This Cartier has undergone a thorough inspection of accuracy, functionality and condition at our Cartier certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity."", ""
                            Invented in 1904, the Santos was the first ever men's wristwatch, originally invented for aviation pioneer Alberto Santos-Dumont to make it easier to check the time while flying. The watch was a game-changer in the industry thanks to Santos-Dumont's huge popularity and fame, and to celebrate the origins of the timepiece, Cartier produced a wonderful series of Santos watches called the Santos 100. Modern Santos watches still maintain the classic hallmarks of the original, including the rounded square case, Roman numeral hour markers and fully incorporated lugs—as well as the wonderful gold bezel on this model. 
                            
                        "" ",," Name Monthly Repayment Total Amount Cost of Credit APR Interest Free Finance (6 Months) £618.75 £4,950.00 £0.00 0% Interest Free Finance (12 Months) £309.37 £4,950.00 £0.00 0% Classic Credit 24 Months 9.9% £170.44 £5,328.06 £378.06 9.9% Classic Credit 36 Months 9.9% £118.88 £5,517.18 £567.18 9.9% Classic Credit 48 Months 9.9% £93.26 £5,713.98 £763.98 9.9%"
13195653,Jewelry,690259,," "" Seiko Men's Prospex Diver Padi Special Edition Automatic Watch""@en ""Men's Watch (SRPA21K1) - WATCH SHOP.com™""@en","""This gents Seiko Prospex Diver Padi Special Edition watch is made from stainless steel and is powered by an automatic movement. It fastens a silver metal  bracelet and has a blue dial.  The watch also has a date function. ""@en ",,
14272447,Jewelry,761757,," "" Junghans Men's Meister Kalendar Automatic Watch""@en ""Men's Watch (027/4200.00) - WATCH SHOP.com™""@en","""First built in the 1930s and improved into the 1960s to the watches we see in the collection today, the elegant Meister series of watches bear eloquent witness to Junghans� expertise in mechanical watchmaking, and the highest levels of their design, expertise and craftsmanship.


The Meister Calendar is a celebration of Junghans' expertise. The movement is a delight, an automatic movement featuring day, date, month and moonphase. This wealth of information is displayed elegantly, with no fuss and clutter, on a simple matt silver dial with baton markers and the simple Junghans logo. Covering the dial is curved plexiglass, with SICRALAN hardening to protect against scratches and knocks. The movement sits inside a simple, elegant stainless steel case, comfortably sized and curved to sit perfectly on the wrist, and is fastened on a soft, comfortable leather strap.
""@en ",,
4223339,Jewelry,8672802,," ""Carl F Bucherer Power Reserve Watch 00.10912.08.33.21"" ""Shop Carl 00.10912.08.33.01 | Moyer Fine Jewelers""","""<p>An exquisite timepiece will always convey sophistication and style- and this timepiece from Carl F Bucherer gives you just that. This Gents’ watch can surely be an awe-striking piece once you lay eyes upon it. The Stainless steel case that houses this piece’s mechanism is also evidence of the quality that comes from this stylish item. Also important to note is the Scratch resistant sapphire crystal that protects the dial. With additional Small second hand, Power reserve, Day, Date complications to spice up this already brillliant timepiece, you’ll surely bring home a winner if you get yourself one of these beauties. </p>
<p>This chic and classy watch from Carl F Bucherer has a Folding clasp type and sports a Automatic (self winding) movement. The numbers in the face of the dial are in Indexes. It is also water resistant for 100 ft (30 meter). </p>
<p>This watch is just one of the many impressive pieces we have in store for you. Moyer Fine Jewelers is an authorized dealer of Carl F Bucherer. We are available to answer your questions and look forward to hearing from you soon. </p>"" ",,
8394665,Jewelry,238848,," ""Seiko Automatic Divers 200M 21 Jewels SKX007K2 Mens Watch""@en-US Watch - DownUnderWatches""@en-US",,,
17557432,Jewelry,4031,," ""Hamilton Jazzmaster Seaview Chrono Quartz Watch H37512731"" ""Shop Hamilton Collection at Safa Jewelers""","""<p> A well-crafted watch is not just useful for telling time, it is also a striking piece of fine jewelry. This Gents Hamilton H37512731 watch is from the skillfully crafted Seaview Chrono Quartz collection. It features a accurate Quartz (battery) movement. Some other benefits of this watch are that it is water resistant up to 330 ft (100 meter) and includes a Scratch resistant sapphire crystal. This watch also comes with a generous 2 years international warranty. </p>
<p> Are you looking for an exceptional gift? This stylish timepiece is a thoughtful way to commemorate any occasion. Safa Jewelers is proud to be an authorized Hamilton retailer, so you can  all our watches are 100% authentic. These <fine timepieces are designed to endure and will be loved for years to come. </p>"" ",,
2450766,Jewelry,872554,," ""Michele Serein Mid Watch MWW21B000009"" ""Shop Michele MWW21B000032 Watches | Costello Jewelry Company""","""<p> At Costello Jewelry Company in Naperville we offer a large selection of luxury watches.We are honored to be a Michele retailer. As an authorized retailer, you can rest assured that every Michele watch we carry is 100% authentic and backed by a generous warranty.  Michele watches are crafted for reliability and they are purchased for their attention to detail. This MWW21B000009 Stainless steel Ladies Michele watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",,
11031765,Jewelry,5317121,," ""Radiomir Black Seal 3 Days Automatic Acciaio - 45mm ""@de – Panerai-Uhr""@de","""
    Funktionen
        Stunden, Minuten, kleine Sekundenanzeige, Datum
    Uhrwerk
        Kaliber P.9000
    Gehäuse
        Radiomir
    Gehäusedurchmesser
        45 mm
    Zifferblattfarbe
        Schwarz
    ""@de ",,
16719179,Jewelry,58312,," ""Mens Casio Edifice Time Traveller Bluetooth Hybrid Smartwatch Alarm Chronograph Watch EQB-500D-1AER""",,, Brand Casio Case Width 43 Case Depth 15 Model Name Edifice Time Traveller Bluetooth Hybrid Smartwatch MPN EQB-500D-1AER EAN 4971850083979 Water Resistance 100 metres Gender Gents Case Material Stainless Steel Movement Tough solar Dial Colour Black Strap Type Metal bracelet Analogue/Digital Analogue Case Shape Circle Strap colour Silver Warranty 2 years Brand Casio Case Width 43 Case Depth 15 Model Name Edifice Time Traveller Bluetooth Hybrid Smartwatch MPN EQB-500D-1AER EAN 4971850083979 Water Resistance 100 metres Gender Gents Case Material Stainless Steel Movement Tough solar Dial Colour Black Strap Type Metal bracelet Analogue/Digital Analogue Case Shape Circle Strap colour Silver Warranty 2 years
4679149,Jewelry,3825383,," ""Bvlgari Bvlgari Watch BBL37C11SPG 12"" BBL33WSPGD | Dejaun Jewelers""","""<p> A fine timepiece makes a brilliant statement of style. While most people think watches are simply a practical accessory, a fine timepiece can also showcase your style. At Dejaun Jewelers, we are delighted to offer vast selection of some of the worldâ€™s most popular luxury watch brands, including Bvlgari. We are also honored to be an authorized Bvlgari retailer in Los Angeles. Bvlgari's extraordinary timepieces are designed to endure. This Ladies watch with model number BBL37C11SPG 12 is part of the beloved Bvlgari collection. It features a precise Automatic (self winding) movement, 18k pink gold, Stainless steel band, and a 18k pink gold bezel.</p>"" ",,
